environment_id,date,temperature,precipitation,solar_radiation
2020_Dole,2019-09-08,22.812,2.371,21.851
2020_Dole,2019-09-09,23.705,0.0,19.947
2020_Dole,2019-09-10,23.307,0.0,18.31
2020_Dole,2019-09-11,23.179,0.132,18.99
2020_Dole,2019-09-12,24.032,0.413,20.397
2020_Dole,2019-09-13,22.673,0.215,21.349
2020_Dole,2019-09-14,23.391,5.474,18.908
2020_Dole,2019-09-15,23.466,5.673,20.105
2020_Dole,2019-09-16,23.381,0.0,20.527
2020_Dole,2019-09-17,23.412,0.0,21.292
2020_Dole,2019-09-18,23.912,4.079,20.172
2020_Dole,2019-09-19,24.015,10.222,19.034
2020_Dole,2019-09-20,23.287,0.34,21.294
2020_Dole,2019-09-21,24.909,0.378,21.865
2020_Dole,2019-09-22,23.631,0.0,20.718
2020_Dole,2019-09-23,24.386,0.0,21.258
2020_Dole,2019-09-24,24.475,0.064,20.423
2020_Dole,2019-09-25,25.15,0.0,20.089
2020_Dole,2019-09-26,23.323,1.755,21.989
2020_Dole,2019-09-27,25.886,2.658,21.371
2020_Dole,2019-09-28,24.789,0.0,21.486
2018_Frogmore,2017-06-01,25.407,0.0,20.675
2018_Frogmore,2017-06-02,25.966,0.619,20.287
2018_Frogmore,2017-06-03,26.691,1.421,20.424
2018_Frogmore,2017-06-04,26.269,0.0,22.705
2018_Frogmore,2017-06-05,27.501,0.0,21.242
2018_Frogmore,2017-06-06,26.878,0.0,21.072
2018_Frogmore,2017-06-07,26.384,0.019,20.591
2018_Frogmore,2017-06-08,27.379,0.0,23.247
2018_Frogmore,2017-06-09,27.608,0.0,22.046
2018_Frogmore,2017-06-10,28.361,0.0,19.952
2018_Frogmore,2017-06-11,28.066,0.0,20.324
2018_Frogmore,2017-06-12,28.254,0.0,20.302
2018_Frogmore,2017-06-13,28.271,0.0,20.573
2018_Frogmore,2017-06-14,27.988,0.213,19.63
2018_Frogmore,2017-06-15,27.685,2.702,20.668
2018_Frogmore,2017-06-16,28.603,0.192,21.573
2018_Frogmore,2017-06-17,28.214,0.307,18.694
2018_Frogmore,2017-06-18,29.934,0.0,18.76
2018_Frogmore,2017-06-19,29.752,3.567,19.28
2018_Frogmore,2017-06-20,29.273,4.745,19.197
2018_Frogmore,2017-06-21,29.152,6.111,21.498
2018_Frogmore,2017-06-22,28.854,14.197,20.364
2018_Frogmore,2017-06-23,27.983,0.0,20.165
2018_Frogmore,2017-06-24,28.879,0.0,18.811
2018_Frogmore,2017-06-25,29.185,0.0,18.641
2018_Frogmore,2017-06-26,29.332,0.0,17.325
2018_Frogmore,2017-06-27,29.561,0.0,19.405
2018_Frogmore,2017-06-28,29.951,0.0,18.96
2018_Frogmore,2017-06-29,28.681,0.0,19.6
2018_Frogmore,2017-06-30,28.7,2.686,17.946
2018_Frogmore,2017-07-01,30.412,0.69,17.858
2018_Frogmore,2017-07-02,29.864,0.597,18.013
2018_Frogmore,2017-07-03,28.922,0.0,18.578
2018_Frogmore,2017-07-04,29.128,6.949,16.06
2018_Frogmore,2017-07-05,29.103,4.069,18.112
2018_Frogmore,2017-07-06,29.174,2.055,17.203
2018_Frogmore,2017-07-07,29.482,5.491,16.014
2018_Frogmore,2017-07-08,31.08,0.0,14.84
2018_Frogmore,2017-07-09,29.143,0.0,16.643
2018_Frogmore,2017-07-10,29.454,0.52,18.086
2018_Frogmore,2017-07-11,27.5,2.89,18.175
2018_Frogmore,2017-07-12,28.379,0.0,16.721
2018_Frogmore,2017-07-13,29.661,0.0,18.199
2018_Frogmore,2017-07-14,28.904,0.0,16.069
2018_Frogmore,2017-07-15,24.969,0.0,16.946
2018_Frogmore,2017-07-16,28.912,0.974,15.427
2018_Frogmore,2017-07-17,29.793,0.888,15.256
2018_Frogmore,2017-07-18,26.542,0.0,14.991
2018_Frogmore,2017-07-19,29.23,0.0,13.512
2018_Frogmore,2017-07-20,25.667,0.0,16.771
2018_Frogmore,2017-07-21,28.501,0.0,14.76
2018_Frogmore,2017-07-22,27.606,0.0,14.526
2018_Frogmore,2017-07-23,25.591,3.333,14.079
2018_Frogmore,2017-07-24,27.683,4.51,14.995
2018_Frogmore,2017-07-25,28.099,0.0,16.91
2018_Frogmore,2017-07-26,27.319,1.869,17.196
2018_Frogmore,2017-07-27,27.343,4.212,13.405
2018_Frogmore,2017-07-28,26.391,0.0,14.682
2018_Frogmore,2017-07-29,25.076,1.644,13.982
2018_Frogmore,2017-07-30,26.962,5.692,15.992
2018_Frogmore,2017-07-31,27.651,3.014,15.287
2018_Frogmore,2017-08-01,26.998,0.0,14.368
2018_Frogmore,2017-08-02,24.347,0.0,15.089
2018_Frogmore,2017-08-03,24.57,0.0,14.56
2018_Frogmore,2017-08-04,24.951,0.0,16.68
2018_Frogmore,2017-08-05,24.2,0.0,15.649
2018_Frogmore,2017-08-06,25.359,2.203,15.817
2018_Frogmore,2017-08-07,25.491,0.0,12.532
2018_Frogmore,2017-08-08,23.887,0.0,15.193
2018_Frogmore,2017-08-09,25.511,2.113,17.41
2018_Frogmore,2017-08-10,25.232,0.0,16.728
2018_Frogmore,2017-08-11,24.179,0.0,13.637
2018_Frogmore,2017-08-12,24.35,4.699,15.26
2018_Frogmore,2017-08-13,22.803,0.0,14.467
2018_Frogmore,2017-08-14,23.978,0.0,17.482
2018_Frogmore,2017-08-15,24.136,0.195,16.123
2018_Frogmore,2017-08-16,24.157,0.0,15.225
2018_Frogmore,2017-08-17,24.223,0.0,16.146
2018_Frogmore,2017-08-18,24.019,0.0,13.629
2018_Frogmore,2017-08-19,23.524,0.224,15.281
2018_Frogmore,2017-08-20,23.882,0.0,16.536
2018_Frogmore,2017-08-21,24.38,0.975,17.484
2018_Frogmore,2017-08-22,23.434,0.0,14.838
2018_Frogmore,2017-08-23,23.704,0.46,16.544
2018_Frogmore,2017-08-24,23.249,0.0,18.083
2018_Frogmore,2017-08-25,22.836,0.0,15.772
2018_Frogmore,2017-08-26,23.735,0.0,17.605
2018_Frogmore,2017-08-27,22.844,6.297,17.597
2018_Frogmore,2017-08-28,23.576,0.0,19.401
2018_Frogmore,2017-08-29,23.278,0.0,17.613
2018_Frogmore,2017-08-30,23.008,0.0,17.828
2018_Frogmore,2017-08-31,22.993,0.0,19.012
2018_Frogmore,2017-09-01,22.861,0.278,16.987
2018_Frogmore,2017-09-02,21.971,0.0,18.248
2018_Frogmore,2017-09-03,23.623,0.0,18.168
2018_Frogmore,2017-09-04,23.539,0.0,18.638
2018_Frogmore,2017-09-05,24.078,0.0,19.775
2018_Frogmore,2017-09-06,23.025,0.0,19.629
2018_Frogmore,2017-09-07,25.027,0.0,18.472
2018_Frogmore,2017-09-08,23.274,0.0,19.499
2018_Frogmore,2017-09-09,22.953,2.14,20.99
2018_Frogmore,2017-09-10,22.94,0.0,18.803
2018_Frogmore,2017-09-11,22.437,1.588,19.909
2018_Frogmore,2017-09-12,25.146,0.0,19.695
2018_Frogmore,2017-09-13,25.118,0.0,19.944
2018_Frogmore,2017-09-14,24.61,0.0,18.491
2018_Frogmore,2017-09-15,23.527,0.0,21.64
2018_Frogmore,2017-09-16,25.812,2.714,19.557
2018_Frogmore,2017-09-17,24.206,1.992,21.453
2018_Frogmore,2017-09-18,24.402,6.168,19.895
2018_Frogmore,2017-09-19,25.901,1.251,19.973
2018_Frogmore,2017-09-20,25.416,0.0,21.886
2018_Frogmore,2017-09-21,26.792,0.0,21.735
2018_Frogmore,2017-09-22,25.375,0.588,21.009
2018_Frogmore,2017-09-23,25.006,0.0,21.614
2018_Frogmore,2017-09-24,24.985,0.0,20.609
2018_Frogmore,2017-09-25,24.15,0.065,20.926
2018_Frogmore,2017-09-26,25.559,3.242,20.301
2018_Frogmore,2017-09-27,26.853,0.083,21.888
2018_Frogmore,2017-09-28,26.573,0.0,20.302
2019_Frogmore,2018-06-01,26.24,0.0,19.63
2019_Frogmore,2018-06-02,26.666,0.05,21.592
2019_Frogmore,2018-06-03,27.413,0.0,21.66
2019_Frogmore,2018-06-04,26.981,0.0,22.748
2019_Frogmore,2018-06-05,26.878,4.153,21.942
2019_Frogmore,2018-06-06,27.245,1.461,20.304
2019_Frogmore,2018-06-07,28.135,2.844,19.849
2019_Frogmore,2018-06-08,27.037,0.0,19.432
2019_Frogmore,2018-06-09,27.612,0.0,22.214
2019_Frogmore,2018-06-10,27.863,0.022,19.895
2019_Frogmore,2018-06-11,28.684,0.115,22.078
2019_Frogmore,2018-06-12,28.047,23.603,21.041
2019_Frogmore,2018-06-13,29.703,0.056,20.757
2019_Frogmore,2018-06-14,28.255,2.255,20.025
2019_Frogmore,2018-06-15,28.31,0.0,20.89
2019_Frogmore,2018-06-16,28.477,0.542,20.106
2019_Frogmore,2018-06-17,27.669,0.0,19.638
2019_Frogmore,2018-06-18,27.995,0.0,20.584
2019_Frogmore,2018-06-19,28.495,0.649,19.619
2019_Frogmore,2018-06-20,29.917,0.0,18.836
2019_Frogmore,2018-06-21,29.064,0.0,20.1
2019_Frogmore,2018-06-22,28.778,1.027,19.298
2019_Frogmore,2018-06-23,30.214,0.252,19.709
2019_Frogmore,2018-06-24,30.534,0.0,18.621
2019_Frogmore,2018-06-25,30.35,3.283,17.718
2019_Frogmore,2018-06-26,28.708,0.0,20.512
2019_Frogmore,2018-06-27,29.031,8.184,20.17
2019_Frogmore,2018-06-28,30.907,0.0,19.353
2019_Frogmore,2018-06-29,29.669,0.0,17.926
2019_Frogmore,2018-06-30,29.274,0.0,17.857
2019_Frogmore,2018-07-01,30.067,0.0,19.382
2019_Frogmore,2018-07-02,30.294,0.0,17.489
2019_Frogmore,2018-07-03,29.019,0.0,17.054
2019_Frogmore,2018-07-04,29.631,0.34,19.403
2019_Frogmore,2018-07-05,30.168,0.0,17.329
2019_Frogmore,2018-07-06,28.462,0.0,18.992
2019_Frogmore,2018-07-07,29.356,3.316,15.675
2019_Frogmore,2018-07-08,28.402,5.121,17.443
2019_Frogmore,2018-07-09,28.446,0.181,18.851
2019_Frogmore,2018-07-10,28.715,0.0,16.668
2019_Frogmore,2018-07-11,29.472,0.0,16.236
2019_Frogmore,2018-07-12,28.751,0.463,15.198
2019_Frogmore,2018-07-13,28.401,0.006,17.319
2019_Frogmore,2018-07-14,28.865,0.0,15.342
2019_Frogmore,2018-07-15,27.804,0.174,15.898
2019_Frogmore,2018-07-16,28.957,0.206,14.644
2019_Frogmore,2018-07-17,29.405,6.377,17.327
2019_Frogmore,2018-07-18,28.317,0.0,16.823
2019_Frogmore,2018-07-19,28.094,8.783,15.541
2019_Frogmore,2018-07-20,28.425,0.0,14.33
2019_Frogmore,2018-07-21,26.37,3.403,16.938
2019_Frogmore,2018-07-22,28.284,0.0,14.961
2019_Frogmore,2018-07-23,30.194,0.0,14.154
2019_Frogmore,2018-07-24,27.47,0.0,13.437
2019_Frogmore,2018-07-25,27.324,3.435,14.501
2019_Frogmore,2018-07-26,27.864,5.464,13.648
2019_Frogmore,2018-07-27,28.433,0.857,14.443
2019_Frogmore,2018-07-28,27.742,0.149,15.781
2019_Frogmore,2018-07-29,25.082,0.021,14.641
2019_Frogmore,2018-07-30,27.1,0.756,15.36
2019_Frogmore,2018-07-31,28.55,0.0,14.277
2019_Frogmore,2018-08-01,26.834,1.799,15.069
2019_Frogmore,2018-08-02,25.255,0.0,16.937
2019_Frogmore,2018-08-03,26.249,0.0,14.688
2019_Frogmore,2018-08-04,24.844,0.0,15.45
2019_Frogmore,2018-08-05,26.702,0.0,13.537
2019_Frogmore,2018-08-06,24.801,6.313,16.667
2019_Frogmore,2018-08-07,25.477,3.609,14.722
2019_Frogmore,2018-08-08,24.586,0.0,16.31
2019_Frogmore,2018-08-09,24.693,6.169,15.204
2019_Frogmore,2018-08-10,26.181,0.0,16.014
2019_Frogmore,2018-08-11,24.941,0.0,16.155
2019_Frogmore,2018-08-12,24.282,0.0,15.121
2019_Frogmore,2018-08-13,23.688,0.0,16.76
2019_Frogmore,2018-08-14,22.988,0.0,15.012
2019_Frogmore,2018-08-15,23.37,0.0,16.657
2019_Frogmore,2018-08-16,24.353,0.0,15.602
2019_Frogmore,2018-08-17,24.945,0.0,16.462
2019_Frogmore,2018-08-18,23.617,1.495,15.775
2019_Frogmore,2018-08-19,25.233,0.0,16.416
2019_Frogmore,2018-08-20,23.321,0.0,15.425
2019_Frogmore,2018-08-21,23.629,0.0,16.886
2019_Frogmore,2018-08-22,22.888,0.0,16.824
2019_Frogmore,2018-08-23,24.484,0.0,16.385
2019_Frogmore,2018-08-24,25.317,0.0,17.018
2019_Frogmore,2018-08-25,22.185,0.199,17.358
2019_Frogmore,2018-08-26,23.281,1.604,16.76
2019_Frogmore,2018-08-27,24.541,1.842,17.402
2019_Frogmore,2018-08-28,22.351,0.285,16.681
2019_Frogmore,2018-08-29,23.95,0.0,20.189
2019_Frogmore,2018-08-30,24.47,0.0,19.059
2019_Frogmore,2018-08-31,23.559,0.0,18.43
2019_Frogmore,2018-09-01,23.949,0.0,19.486
2019_Frogmore,2018-09-02,24.938,0.0,16.49
2019_Frogmore,2018-09-03,25.117,0.0,16.066
2019_Frogmore,2018-09-04,23.545,0.215,18.377
2019_Frogmore,2018-09-05,23.214,0.0,17.548
2019_Frogmore,2018-09-06,22.956,0.0,18.838
2019_Frogmore,2018-09-07,24.534,1.919,19.426
2019_Frogmore,2018-09-08,22.722,0.0,20.282
2019_Frogmore,2018-09-09,23.692,2.336,18.362
2019_Frogmore,2018-09-10,24.059,0.83,20.034
2019_Frogmore,2018-09-11,23.663,0.004,19.778
2019_Frogmore,2018-09-12,24.385,0.0,20.235
2019_Frogmore,2018-09-13,26.315,0.0,19.488
2019_Frogmore,2018-09-14,24.274,3.303,21.504
2019_Frogmore,2018-09-15,24.137,0.619,20.126
2019_Frogmore,2018-09-16,25.417,8.794,22.106
2019_Frogmore,2018-09-17,24.921,0.0,19.637
2019_Frogmore,2018-09-18,26.01,0.0,21.259
2019_Frogmore,2018-09-19,25.124,0.0,20.538
2019_Frogmore,2018-09-20,24.932,0.0,20.345
2019_Frogmore,2018-09-21,23.845,0.0,21.373
2019_Frogmore,2018-09-22,24.122,1.497,20.502
2019_Frogmore,2018-09-23,24.097,0.0,18.191
2019_Frogmore,2018-09-24,26.02,2.222,17.835
2019_Frogmore,2018-09-25,24.779,1.045,22.207
2019_Frogmore,2018-09-26,27.028,0.0,22.193
2019_Frogmore,2018-09-27,26.203,0.0,22.871
2019_Frogmore,2018-09-28,26.14,1.041,20.978
2020_Frogmore,2019-06-01,25.018,0.0,21.147
2020_Frogmore,2019-06-02,25.52,0.0,20.635
2020_Frogmore,2019-06-03,24.862,0.0,19.641
2020_Frogmore,2019-06-04,27.142,1.352,21.635
2020_Frogmore,2019-06-05,27.769,0.0,20.371
2020_Frogmore,2019-06-06,26.513,1.192,20.491
2020_Frogmore,2019-06-07,26.272,0.0,20.391
2020_Frogmore,2019-06-08,25.393,0.017,22.036
2020_Frogmore,2019-06-09,27.811,1.938,20.7
2020_Frogmore,2019-06-10,26.777,2.826,20.752
2020_Frogmore,2019-06-11,26.622,0.003,20.157
2020_Frogmore,2019-06-12,27.373,15.493,20.979
2020_Frogmore,2019-06-13,26.648,0.0,21.776
2020_Frogmore,2019-06-14,27.359,0.0,20.979
2020_Frogmore,2019-06-15,26.207,0.0,20.916
2020_Frogmore,2019-06-16,28.345,0.0,20.728
2020_Frogmore,2019-06-17,27.5,0.0,18.627
2020_Frogmore,2019-06-18,28.612,0.0,19.012
2020_Frogmore,2019-06-19,27.62,0.619,19.558
2020_Frogmore,2019-06-20,27.761,1.595,18.908
2020_Frogmore,2019-06-21,26.982,12.632,18.435
2020_Frogmore,2019-06-22,28.635,7.534,17.49
2020_Frogmore,2019-06-23,27.394,0.0,17.874
2020_Frogmore,2019-06-24,27.765,0.0,18.819
2020_Frogmore,2019-06-25,28.208,1.122,18.858
2020_Frogmore,2019-06-26,28.348,0.041,17.983
2020_Frogmore,2019-06-27,26.923,0.0,18.703
2020_Frogmore,2019-06-28,28.132,0.0,18.035
2020_Frogmore,2019-06-29,28.973,0.0,19.404
2020_Frogmore,2019-06-30,28.047,0.0,17.995
2020_Frogmore,2019-07-01,28.174,0.0,18.696
2020_Frogmore,2019-07-02,28.479,0.0,18.046
2020_Frogmore,2019-07-03,28.236,0.396,16.284
2020_Frogmore,2019-07-04,27.492,0.23,17.44
2020_Frogmore,2019-07-05,28.259,0.0,16.141
2020_Frogmore,2019-07-06,29.047,0.997,17.115
2020_Frogmore,2019-07-07,27.366,4.682,16.328
2020_Frogmore,2019-07-08,27.855,0.0,17.307
2020_Frogmore,2019-07-09,26.989,6.22,15.437
2020_Frogmore,2019-07-10,28.78,0.0,16.653
2020_Frogmore,2019-07-11,27.878,5.508,17.072
2020_Frogmore,2019-07-12,27.19,0.0,17.274
2020_Frogmore,2019-07-13,27.855,2.371,15.472
2020_Frogmore,2019-07-14,26.722,1.726,16.13
2020_Frogmore,2019-07-15,26.756,0.0,16.177
2020_Frogmore,2019-07-16,26.307,0.0,17.426
2020_Frogmore,2019-07-17,26.508,0.0,14.289
2020_Frogmore,2019-07-18,28.328,0.057,14.757
2020_Frogmore,2019-07-19,26.531,5.673,18.377
2020_Frogmore,2019-07-20,27.361,0.0,15.211
2020_Frogmore,2019-07-21,26.185,0.063,13.511
2020_Frogmore,2019-07-22,27.323,0.0,14.744
2020_Frogmore,2019-07-23,25.753,0.0,12.49
2020_Frogmore,2019-07-24,26.46,0.0,15.44
2020_Frogmore,2019-07-25,26.323,0.0,15.957
2020_Frogmore,2019-07-26,27.992,0.0,14.191
2020_Frogmore,2019-07-27,26.482,0.0,14.595
2020_Frogmore,2019-07-28,25.349,0.0,15.961
2020_Frogmore,2019-07-29,26.215,0.223,13.266
2020_Frogmore,2019-07-30,27.221,0.0,13.683
2020_Frogmore,2019-07-31,24.05,0.186,14.772
2020_Frogmore,2019-08-01,24.523,0.365,14.252
2020_Frogmore,2019-08-02,24.851,0.607,14.723
2020_Frogmore,2019-08-03,24.551,0.0,13.773
2020_Frogmore,2019-08-04,24.464,18.672,15.28
2020_Frogmore,2019-08-05,23.534,0.0,14.953
2020_Frogmore,2019-08-06,25.55,0.0,15.696
2020_Frogmore,2019-08-07,23.14,0.0,15.4
2020_Frogmore,2019-08-08,23.973,0.0,15.466
2020_Frogmore,2019-08-09,24.828,4.782,13.881
2020_Frogmore,2019-08-10,23.83,1.087,15.895
2020_Frogmore,2019-08-11,22.936,0.649,15.153
2020_Frogmore,2019-08-12,22.511,0.0,15.406
2020_Frogmore,2019-08-13,23.282,0.325,16.717
2020_Frogmore,2019-08-14,22.741,15.018,15.051
2020_Frogmore,2019-08-15,23.397,0.0,17.23
2020_Frogmore,2019-08-16,22.003,0.0,17.437
2020_Frogmore,2019-08-17,23.673,10.114,16.865
2020_Frogmore,2019-08-18,23.019,0.0,15.256
2020_Frogmore,2019-08-19,22.99,0.0,14.18
2020_Frogmore,2019-08-20,23.908,1.235,17.579
2020_Frogmore,2019-08-21,22.33,0.0,16.749
2020_Frogmore,2019-08-22,22.032,0.0,16.035
2020_Frogmore,2019-08-23,22.115,0.0,18.098
2020_Frogmore,2019-08-24,22.346,1.568,16.211
2020_Frogmore,2019-08-25,22.383,8.362,16.799
2020_Frogmore,2019-08-26,21.755,0.666,17.901
2020_Frogmore,2019-08-27,20.772,1.502,16.417
2020_Frogmore,2019-08-28,21.921,0.286,17.577
2020_Frogmore,2019-08-29,22.646,2.161,18.932
2020_Frogmore,2019-08-30,22.463,0.0,18.211
2020_Frogmore,2019-08-31,23.317,0.0,19.404
2020_Frogmore,2019-09-01,23.935,2.893,19.447
2020_Frogmore,2019-09-02,22.998,4.461,18.477
2020_Frogmore,2019-09-03,23.525,0.0,16.287
2020_Frogmore,2019-09-04,23.069,0.131,17.671
2020_Frogmore,2019-09-05,23.868,4.712,19.69
2020_Frogmore,2019-09-06,24.034,0.0,17.525
2020_Frogmore,2019-09-07,23.374,0.0,18.894
2020_Frogmore,2019-09-08,23.246,0.0,19.7
2020_Frogmore,2019-09-09,22.591,0.0,20.97
2020_Frogmore,2019-09-10,22.805,0.0,19.059
2020_Frogmore,2019-09-11,22.656,0.0,19.12
2020_Frogmore,2019-09-12,23.519,0.0,19.836
2020_Frogmore,2019-09-13,22.548,0.0,20.358
2020_Frogmore,2019-09-14,23.079,0.473,19.967
2020_Frogmore,2019-09-15,21.462,0.009,21.279
2020_Frogmore,2019-09-16,24.844,0.0,19.532
2020_Frogmore,2019-09-17,23.414,0.0,20.547
2020_Frogmore,2019-09-18,24.084,0.0,20.961
2020_Frogmore,2019-09-19,25.02,0.0,20.198
2020_Frogmore,2019-09-20,24.232,0.0,21.513
2020_Frogmore,2019-09-21,25.289,0.0,20.89
2020_Frogmore,2019-09-22,23.285,0.0,21.59
2020_Frogmore,2019-09-23,26.345,0.435,21.047
2020_Frogmore,2019-09-24,25.447,0.0,21.274
2020_Frogmore,2019-09-25,24.897,2.32,20.302
2020_Frogmore,2019-09-26,26.024,0.0,20.332
2020_Frogmore,2019-09-27,24.105,0.0,22.208
2020_Frogmore,2019-09-28,24.966,0.142,21.631
